outcome,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10
1,A,0.9164,A,A,C,2.24993,D,G,0.273095,B
1,A,0.1843,C,A,A,9.89640,C,B,93.01264,Q
1,A,0.3152,C,A,A,2.52920,E,G,29.90409,H
0,A,0.2501,C,B,A,7.10684,C,I,17.06781,H
1,B,0.4234,A,B,C,3.15408,A,B,81.63514,L
0,B,0.4301,B,C,A,7.75524,E,B,59.87946,M
0,B,0.2507,A,B,A,6.57995,D,F,63.45280,A
1,A,0.8927,D,B,A,2.49367,F,B,88.36278,N
1,B,0.5915,A,C,A,3.27978,F,D,11.94462,M
1,A,0.9728,A,B,A,7.47304,C,B,73.81538,E
1,A,0.4039,A,B,C,7.74881,B,B,41.39821,K
1,A,0.4575,B,B,E,8.10772,C,E,85.62959,T
1,B,0.4970,A,B,A,3.49053,C,B,42.44174,Q
1,A,0.7563,A,B,E,6.43314,B,I,52.59847,T
1,A,0.3520,C,B,E,2.07095,B,H,39.39581,R
0,B,0.0089,B,B,A,2.34297,C,F,96.49556,C
1,A,0.5059,B,B,B,4.11579,E,D,88.09250,C
1,A,0.6737,B,B,A,1.94010,E,C,42.99689,N
1,B,0.4446,B,A,A,3.17092,C,E,24.86864,B
1,A,0.6805,C,B,A,8.85582,C,C,19.25261,A
0,A,0.7198,A,B,A,2.25037,E,F,46.28312,D
1,B,0.0815,B,B,C,6.72563,F,B,97.89305,C
1,A,0.2572,B,B,E,1.67226,C,C,44.23058,G
0,B,0.6632,B,A,D,7.29155,C,E,25.26105,T
0,A,0.2768,D,B,E,8.92921,D,C,74.85929,I
1,B,0.9814,B,A,A,4.94576,C,F,17.85846,Q
0,B,0.0846,C,C,A,7.67837,C,B,48.32757,R
0,B,0.2567,D,B,C,7.12582,B,G,67.82874,M
0,A,0.7267,A,A,D,7.90910,C,B,2.241108,Q
0,A,0.7877,A,B,C,9.63558,E,F,51.21117,B
0,B,0.1261,A,B,A,9.78403,B,B,24.78481,D
1,A,0.2125,D,C,A,9.50558,A,B,15.93968,A
0,A,0.8053,A,B,E,8.15860,B,C,0.907554,A
0,A,0.3127,A,A,A,2.58329,F,I,56.74497,D
1,A,0.5707,B,B,C,0.79789,E,B,7.683754,J
1,B,0.4686,A,B,A,8.91071,F,D,19.56283,O
1,B,0.0182,B,A,C,2.71786,A,F,50.38830,J
0,A,0.1290,A,B,A,3.31196,F,G,82.05159,O
0,A,0.6608,B,B,A,8.59670,C,G,55.39268,C
1,B,0.7386,A,B,B,1.57410,F,D,7.928643,N
1,B,0.0852,A,B,C,6.27858,F,H,94.06771,N
1,B,0.6807,A,C,A,2.62694,F,F,58.73501,H
1,A,0.8726,B,A,E,7.50063,C,B,37.42534,P
0,B,0.1190,D,A,B,7.04335,C,D,46.58510,O
0,B,0.0992,D,B,A,9.33068,B,G,60.18189,S
1,B,0.8769,D,B,A,2.48985,E,C,60.33825,K
0,A,0.3970,A,A,A,5.28340,F,B,93.27250,L
0,A,0.1316,D,A,B,5.13951,A,C,56.06847,N
1,B,0.9676,B,A,C,6.22930,E,C,4.078433,Q
1,B,0.1987,A,A,D,4.07488,B,B,80.95337,D
1,A,0.8624,C,B,E,6.85156,E,E,51.49066,L
0,B,0.3884,B,B,D,2.47563,D,C,45.73759,P
1,A,0.9977,A,B,C,7.08322,F,F,27.13512,A
1,A,0.0249,B,A,A,6.90119,F,H,91.69779,P
0,B,0.9101,D,A,C,2.47320,C,F,30.22588,L
0,B,0.8900,B,B,B,3.70734,C,C,50.57197,P
1,B,0.0526,C,C,C,3.32263,E,J,55.77600,E
0,B,0.9376,B,C,B,8.28866,B,E,66.56778,L
1,B,0.2960,B,B,C,4.10339,F,B,21.51849,Q
1,B,0.6654,A,C,A,0.31127,A,E,86.21667,S
1,A,0.0713,A,A,E,9.35557,E,J,44.15112,I
0,B,0.1597,D,B,A,1.24219,A,B,64.65506,S
1,A,0.7359,C,B,A,8.98260,E,F,50.34134,L
1,B,0.2723,C,B,A,3.14213,F,B,63.67109,D
1,B,0.7305,A,C,A,0.63119,E,D,47.62661,C
1,A,0.6348,B,A,A,3.22021,E,I,35.42194,J
0,B,0.4996,A,B,A,4.51314,B,B,91.02049,O
1,B,0.2991,B,A,C,7.23585,C,E,9.091213,M
1,B,0.6041,A,B,A,6.76847,C,D,92.51651,A
0,B,0.9488,B,B,A,9.02862,C,D,67.12105,R
1,B,0.9742,A,A,B,3.94232,C,I,82.35076,F
0,B,0.8709,A,B,A,8.15171,F,F,5.296397,L
1,A,0.2174,C,A,A,5.30880,B,B,42.58514,J
1,B,0.8021,A,A,B,7.53226,E,D,19.45822,A
0,B,0.3166,A,B,A,5.49114,B,F,84.93594,O
1,B,0.6692,D,B,A,6.30863,B,C,78.79113,R
1,B,0.7333,D,B,E,5.34807,B,A,17.53879,Q
1,A,0.5706,A,B,A,1.83838,B,E,92.90900,B
0,B,0.7414,A,B,E,9.76642,D,F,54.88631,P
0,A,0.1659,B,A,A,3.71472,B,B,27.71865,B
1,B,0.8370,B,A,C,6.96788,F,B,4.575370,E
0,B,0.8666,A,A,A,8.36317,F,B,1.096532,M
1,B,0.0054,A,C,A,7.11428,D,E,86.44614,T
1,B,0.2171,A,C,A,5.06375,F,J,16.66238,Q
1,B,0.3700,D,B,E,2.36555,E,D,80.21102,G
0,B,0.3228,A,B,A,9.50761,D,J,97.55079,T
0,B,0.4193,D,B,B,6.01650,C,C,81.78848,A
0,B,0.4981,C,B,A,2.82136,E,F,5.619259,H
0,A,0.7282,C,C,A,9.83210,F,I,41.86487,G
1,A,0.8172,B,A,E,9.98750,D,F,39.11307,S
0,B,0.4479,C,B,C,0.10009,C,I,75.90775,J
1,B,0.5359,A,B,A,2.32186,A,I,97.76759,H
1,A,0.0939,C,B,E,9.71174,E,J,55.85445,Q
1,A,0.3466,B,A,C,0.44466,C,F,41.55275,C
1,B,0.9403,A,B,A,9.35532,F,D,75.41389,M
0,B,0.8040,D,B,B,5.14524,F,C,72.52358,O
1,A,0.6847,A,A,A,0.99710,B,B,43.90169,H
0,B,0.1289,A,B,A,3.56764,F,E,33.11255,P
1,B,0.3791,D,A,B,2.09990,B,I,13.92918,E
0,B,0.9287,B,B,A,2.71503,C,E,57.81398,Q
0,A,0.7123,B,B,A,3.73340,E,C,34.51938,Q
1,B,0.4224,C,B,A,0.98351,B,E,9.367132,I
0,B,0.0417,C,B,E,7.31210,B,D,35.60934,J
1,B,0.2445,A,B,A,7.21379,F,D,21.63715,G
1,B,0.4963,A,B,B,7.18810,D,D,91.08427,C
0,B,0.4289,A,B,C,6.94854,B,E,40.08668,L
1,A,0.6926,C,B,B,4.35587,E,B,84.98821,E
0,B,0.1634,C,B,A,7.30158,C,E,38.13765,S
1,A,0.7871,B,C,E,4.71234,C,B,37.24624,J
0,B,0.9879,D,C,A,4.04978,D,I,66.41135,M
1,B,0.0201,A,A,A,1.36565,D,B,69.86053,D
0,B,0.4940,A,A,A,5.47013,A,B,87.63333,R
1,B,0.5016,A,A,A,7.77445,F,G,10.95430,P
0,B,0.7191,B,B,B,6.14678,C,I,40.45608,O
0,A,0.0754,A,A,A,5.22413,D,C,78.42283,O
1,A,0.4702,C,B,B,8.78035,E,I,23.30978,S
0,B,0.8547,B,B,A,8.77998,B,E,35.41433,F
0,A,0.2484,B,B,A,0.12773,C,J,43.41748,E
0,A,0.0409,A,B,A,1.22920,D,E,68.71247,P
1,B,0.9267,A,A,A,8.35336,E,J,75.95946,L
0,A,0.5822,D,B,C,6.62420,F,D,54.17880,H
0,B,0.1137,D,B,C,9.55170,D,E,59.95221,R
1,B,0.0790,B,C,A,8.35593,F,B,56.51981,B
1,B,0.5671,B,B,D,3.72827,F,A,10.91982,R
1,A,0.5289,A,B,B,4.76061,B,B,54.76579,C
1,B,0.7545,B,B,C,6.30540,D,A,86.50614,I
0,A,0.0017,B,B,C,9.28065,E,E,10.58933,L
0,B,0.7874,B,B,B,7.49472,C,D,50.25947,F
1,A,0.7097,A,B,C,8.05498,F,D,59.14562,R
0,B,0.1191,C,B,E,2.81672,F,B,93.42499,C
1,B,0.1790,D,B,A,5.80372,F,E,45.03874,R
1,A,0.8236,B,C,B,4.44318,D,C,79.20799,M
0,B,0.7390,C,B,A,5.81489,E,B,28.33943,J
0,A,0.5418,C,A,D,4.58034,E,B,26.33593,P
0,B,0.5967,D,A,A,5.37461,F,B,39.02341,M
1,B,0.0176,A,B,E,4.83665,D,D,31.37144,P
0,B,0.6460,D,C,A,2.18052,F,D,38.13385,C
0,B,0.6715,A,B,A,2.46491,C,B,49.89290,T
1,A,0.7902,C,B,B,9.80804,B,B,36.76582,G
1,B,0.8776,A,A,A,0.01151,F,H,16.44528,M
1,B,0.6380,A,C,B,3.04786,F,G,38.86898,S
0,A,0.0813,D,B,E,2.37170,D,B,27.98475,L
0,B,0.9476,A,B,E,2.60149,A,C,9.762702,E
0,A,0.9673,C,A,A,4.43560,B,D,92.50833,C
1,B,0.7766,A,B,A,9.86324,E,F,35.25607,N
1,A,0.2591,D,B,D,9.27385,D,F,25.19773,K
1,B,0.6259,B,A,C,9.95966,B,D,99.88590,N
1,B,0.9023,A,B,A,7.77590,E,G,28.19948,Q
1,A,0.5168,C,B,C,6.02788,B,D,10.66357,E
0,B,0.1488,B,B,E,9.65166,F,G,66.21457,T
0,A,0.0349,B,B,C,5.08020,D,I,1.985631,C
1,B,0.4915,B,B,A,5.25724,B,I,31.63082,F
1,B,0.6182,C,A,A,5.14256,F,I,4.740712,Q
0,B,0.1823,D,B,C,4.42132,E,E,2.379764,P
0,B,0.1920,A,A,B,4.88927,A,E,65.30446,A
1,B,0.7602,D,A,A,2.82535,C,E,27.53164,P
0,A,0.8927,A,B,E,0.06549,D,E,9.689275,P
0,B,0.3120,C,A,E,4.33714,B,F,28.70852,L
0,B,0.4414,A,B,E,4.11677,D,B,54.03381,B
1,B,0.4579,B,C,A,5.25582,C,J,74.99958,D
0,A,0.0297,A,B,D,5.89360,E,I,71.58725,O
0,A,0.6264,C,B,C,7.59358,C,B,67.70969,F
0,B,0.8245,B,A,A,6.82711,B,F,25.93767,G
1,A,0.4164,D,B,C,2.10090,E,J,70.25259,Q
0,B,0.6105,A,A,A,1.30498,D,C,67.37846,J
0,A,0.6787,B,B,A,9.84558,B,B,60.58235,O
1,B,0.3022,A,B,C,9.10564,D,B,79.99825,R
1,A,0.1458,C,A,B,1.91090,C,E,89.84055,F
1,A,0.3706,B,B,E,8.07346,C,B,85.27026,N
0,B,0.0565,A,B,B,9.90025,D,B,22.89766,H
0,A,0.4914,C,B,A,6.62827,D,I,4.491844,N
0,A,0.3075,B,A,A,8.06537,E,G,31.01816,L
1,B,0.1013,D,B,A,3.23044,A,B,73.55015,T
1,A,0.3186,B,C,C,4.58370,B,D,25.44172,O
0,B,0.1329,D,B,B,6.84085,D,D,33.59449,A
0,B,0.6414,C,B,A,8.34297,C,I,65.29090,A
0,B,0.9015,D,B,B,5.47325,D,E,0.742907,N
1,A,0.3836,B,C,A,1.79259,D,E,8.826663,B
1,B,0.2101,A,B,A,6.63355,B,A,53.09488,L
0,B,0.6774,C,C,A,9.71710,F,C,70.40668,G
1,B,0.0885,A,B,D,9.13533,D,E,45.98626,L
1,A,0.7566,A,B,A,7.71031,F,E,11.75292,C
0,B,0.3453,B,A,A,4.88806,B,B,36.87906,R
1,B,0.6238,B,B,A,9.33106,E,A,5.159430,H
0,A,0.0688,B,B,A,8.61326,C,B,20.65949,N
1,A,0.5239,B,B,A,9.69698,E,B,71.03402,R
1,A,0.1488,A,C,A,4.56576,B,D,66.37448,F
1,A,0.8704,A,B,C,9.08081,D,B,1.490036,I
1,B,0.3115,A,B,C,0.89293,B,A,34.55982,I
1,B,0.8503,A,B,C,9.97578,D,E,56.03122,N
0,B,0.3613,A,B,A,0.21697,B,B,73.39441,S
1,A,0.8329,C,A,A,3.87883,B,A,54.09288,N
1,B,0.0430,B,B,C,3.43706,C,B,38.11287,C
1,A,0.5844,B,C,A,7.14148,A,H,31.13296,I
0,B,0.2815,B,B,A,9.03047,B,B,88.09256,O
1,B,0.3185,B,B,A,5.61877,D,B,72.29335,S
0,A,0.0862,A,A,B,3.75361,D,B,3.060460,P
1,A,0.2019,C,B,A,0.01745,B,G,8.869895,P
0,B,0.9179,C,B,A,7.65904,C,B,79.88402,E
1,A,0.2164,D,B,E,5.89641,F,C,84.34510,C
0,B,0.1427,B,B,E,6.23494,A,C,71.69851,A
0,B,0.5562,B,B,D,3.60914,F,E,99.53004,O
0,B,0.9496,A,A,B,9.74400,B,B,2.399544,A
1,A,0.6615,A,A,A,2.16416,A,J,87.86760,N
1,B,0.7123,D,B,A,9.43005,C,E,47.09129,M
0,B,0.1599,B,B,A,2.04002,A,D,0.026379,A
1,A,0.8850,C,B,C,6.49377,C,I,55.97292,K
1,B,0.9812,C,B,A,2.78260,B,B,37.11861,H
0,B,0.3140,A,C,E,4.92459,D,I,57.55527,R
1,B,0.2248,A,A,E,7.98426,D,I,62.43226,G
0,B,0.4034,B,B,A,3.78952,F,A,42.21635,L
0,B,0.2428,A,B,E,5.63993,B,E,67.29707,I
1,A,0.9541,A,B,A,7.09189,C,E,71.73173,Q
0,A,0.7601,A,A,C,4.13474,C,B,34.25203,Q
0,B,0.5283,A,B,E,1.47012,D,F,35.85520,E
0,A,0.3786,A,A,E,2.15282,C,A,85.64786,G
0,A,0.5196,B,B,C,7.28037,D,E,11.72197,E
1,B,0.6269,D,B,A,9.51608,C,G,89.68414,L
1,B,0.1521,C,A,C,4.86160,D,I,2.891756,K
1,A,0.8036,A,B,A,8.28768,F,C,71.08184,N
0,A,0.5640,B,B,A,0.85265,C,G,26.13931,S
1,A,0.9909,B,C,A,5.72378,D,B,70.70600,B
0,B,0.4934,A,B,E,0.60341,A,G,59.81930,L
0,A,0.9830,D,A,A,3.13806,F,C,8.473798,R
1,B,0.2261,B,A,A,2.45507,C,B,33.53907,J
0,B,0.5182,B,A,B,1.26540,F,I,40.39492,P
0,B,0.5566,A,B,C,3.41353,A,D,47.39057,S
0,B,0.8427,A,B,A,9.52332,D,I,96.69238,R
0,B,0.0126,A,A,E,5.33308,B,B,94.40086,P
1,B,0.4105,D,A,A,2.86150,B,J,65.03369,I
1,A,0.6147,A,B,B,8.43356,B,G,26.25790,D
0,A,0.8935,A,A,C,1.46782,E,C,90.75619,B
0,B,0.4817,B,A,C,0.47932,C,B,25.04494,H
0,B,0.5619,A,A,D,2.69905,B,B,38.39187,G
0,A,0.3782,C,B,A,0.10242,B,C,26.01633,H
1,B,0.8732,B,B,B,7.90486,E,F,93.24977,B
1,A,0.8750,A,A,D,9.79765,C,B,43.86093,I
1,A,0.7149,D,B,E,6.63287,B,H,97.51531,E
1,B,0.0829,C,C,A,9.86430,E,B,23.99711,F
1,B,0.3531,D,B,A,5.94869,D,B,15.11028,H
1,B,0.7262,A,A,A,2.28010,D,B,6.050532,B
1,B,0.0697,A,A,B,6.98966,C,B,24.97173,K
1,A,0.8895,B,B,E,2.32821,C,B,54.93385,B
1,A,0.8177,A,A,A,9.32631,D,A,74.57948,F
0,A,0.8369,D,B,A,9.53665,E,B,66.36624,H
1,B,0.1294,A,B,E,3.39097,B,B,32.77885,P
1,A,0.8954,C,A,A,5.37153,B,B,84.86069,D
0,A,0.2298,B,B,B,4.19719,B,G,35.88110,J
0,B,0.8172,D,B,A,7.72257,F,A,24.24181,A
0,A,0.4035,B,B,A,7.49741,A,E,69.45426,J
0,A,0.3854,A,C,B,3.36233,E,E,80.00906,I
1,B,0.9441,C,B,E,7.74645,C,H,66.52358,M
0,A,0.3531,C,B,A,2.36060,B,A,45.57272,B
1,B,0.7150,B,A,A,5.03597,C,A,34.96783,P
0,A,0.4108,B,B,C,0.09029,D,H,37.28571,M
0,A,0.5737,A,B,D,1.84026,C,G,4.137113,A
1,B,0.9256,D,B,A,1.82115,B,A,98.14532,P
0,B,0.9105,B,B,C,7.12989,C,E,24.06718,G
1,A,0.8688,D,B,A,6.33446,B,C,33.99886,B
1,B,0.8103,A,B,A,8.08151,C,E,50.11109,B
1,B,0.0757,D,B,A,0.55420,A,J,22.64032,L
0,B,0.8473,A,B,A,8.80270,D,E,98.13919,N
1,B,0.7669,A,B,C,3.47376,D,G,72.99537,O
1,B,0.2585,C,B,A,7.08529,B,A,14.60965,N
1,B,0.9220,B,B,A,1.44571,C,J,47.00721,T
0,B,0.4712,B,B,B,7.21086,F,I,38.70335,J
1,B,0.4716,B,C,A,1.99494,B,D,44.38753,K
1,A,0.6712,B,C,A,2.52726,A,F,91.03184,E
1,B,0.8839,A,B,B,7.10943,B,J,91.20819,R
1,B,0.2573,A,A,A,1.56606,D,B,51.02067,M
0,B,0.2977,B,A,C,2.47047,B,J,68.60250,M
0,B,0.9856,B,B,A,6.48545,B,C,62.38499,B
0,A,0.1936,C,C,B,3.99048,F,H,10.37157,N
0,B,0.2225,B,B,B,3.23776,B,E,69.81549,H
0,B,0.3930,B,B,C,0.57472,A,D,99.11309,D
1,B,0.3344,D,A,D,7.06603,B,G,55.71797,A
1,A,0.2400,B,B,A,7.39748,C,F,49.89544,F
0,B,0.7548,A,B,C,0.65544,D,F,18.98246,T
0,B,0.6191,C,A,A,0.96540,E,J,38.52667,J
0,B,0.5385,A,A,E,7.04228,F,D,85.35272,R
0,B,0.3196,B,C,C,4.15311,C,I,94.96572,N
1,B,0.6995,C,B,D,0.25300,E,E,44.42356,K
0,B,0.9106,A,B,A,4.47424,E,E,54.50897,T
0,B,0.0637,B,A,A,6.84835,D,H,25.38155,G
0,B,0.6709,A,A,B,3.72078,A,I,58.86720,A
1,B,0.2584,C,A,C,6.14426,B,F,14.61338,D
0,B,0.8011,B,B,A,1.18901,E,J,62.48812,B
0,B,0.6847,C,C,C,2.55053,C,F,99.19307,E
0,B,0.3572,A,B,A,8.25149,A,B,45.98253,L
0,B,0.9206,B,B,E,1.17922,C,G,98.41562,E
0,B,0.7784,C,B,A,1.38869,F,I,27.96769,F
1,A,0.7840,C,B,D,6.31518,D,E,50.99277,C
0,A,0.4760,A,B,A,3.43882,E,E,19.50303,B
1,B,0.9481,A,A,A,5.47728,E,E,2.238406,I
0,B,0.4951,A,A,A,8.28087,F,B,25.65942,Q
1,B,0.9612,B,A,C,0.41540,C,E,41.80413,L
0,B,0.6004,B,B,A,5.94423,D,B,6.324572,F
0,A,0.5118,C,A,A,2.00651,C,B,9.400360,H
0,A,0.6540,A,B,A,1.85717,C,I,3.292955,G
1,B,0.6191,B,C,B,3.38334,B,B,28.99072,T
0,B,0.8860,A,B,C,7.13797,E,I,58.04082,K
1,B,0.4313,A,B,A,6.06140,B,B,75.12018,H
1,B,0.8411,B,A,E,2.45517,A,B,67.84190,E
1,B,0.1668,B,B,A,3.32128,B,A,18.50244,G
0,B,0.6878,A,B,A,0.48740,A,A,27.02671,H
0,A,0.6396,C,B,A,9.03215,B,E,61.23172,S
0,B,0.6786,B,C,A,9.43853,F,E,8.640666,N
1,B,0.4444,D,B,E,2.71136,D,B,2.452732,Q
1,B,0.5830,A,B,A,2.22865,B,C,4.977960,O
0,A,0.8169,B,B,D,2.83769,A,E,98.68582,C
0,A,0.8588,B,B,B,8.13725,C,C,21.27721,P
1,B,0.3228,D,B,A,6.98381,D,F,9.651705,L
1,A,0.2543,A,A,A,2.45365,A,C,28.62314,O
0,B,0.0471,B,B,E,1.85554,B,A,72.10097,N
1,B,0.9845,B,B,A,2.20653,F,E,70.06634,M
0,B,0.9683,A,B,B,1.62224,E,G,33.92512,H
0,A,0.5947,A,B,A,7.04050,A,G,28.75827,I
0,B,0.7109,C,B,E,5.79969,E,A,29.38960,C
1,B,0.3051,C,B,A,2.85812,F,C,18.79060,G
0,B,0.4127,B,C,A,5.40836,A,E,97.12966,B
1,B,0.9096,D,A,A,1.52026,C,I,7.640737,O
0,B,0.5753,B,B,E,0.39758,D,B,53.71056,K
1,B,0.6987,C,B,A,0.33866,F,E,31.45787,O
0,A,0.1104,D,B,A,7.48241,E,B,85.60441,K
1,B,0.7953,C,B,A,6.18431,B,C,61.32536,G
0,B,0.0795,A,B,A,8.14052,B,E,91.03913,G
1,A,0.8781,C,A,A,6.02559,D,B,45.23280,C
0,A,0.5906,B,B,A,0.22246,B,C,96.41812,P
0,A,0.9007,C,B,A,0.32228,D,G,86.25342,O
1,A,0.8587,C,B,E,1.90851,E,G,18.78647,H
1,A,0.2496,B,A,C,6.34128,A,F,54.35323,K
0,B,0.7271,D,A,A,0.74128,C,E,47.84430,O
1,A,0.4111,A,B,A,0.63880,E,F,28.60426,T
1,A,0.4864,D,B,B,8.05154,C,J,34.33565,Q
1,B,0.4317,A,B,C,6.19468,D,D,13.25705,S
0,B,0.4494,D,C,D,1.05314,C,I,33.07840,K
0,A,0.1204,C,A,A,2.51082,F,E,26.90089,N
0,B,0.0580,C,B,C,7.05391,C,B,94.73400,H
0,A,0.6788,B,A,E,6.72793,D,E,97.61284,M
1,A,0.4381,A,B,C,8.77495,E,J,84.93559,L
1,B,0.0523,D,B,C,6.50121,E,D,34.97054,P
1,B,0.3548,B,A,A,7.00848,D,D,34.81036,G
1,B,0.7983,A,B,A,8.67951,C,B,63.67611,E
1,B,0.6413,A,A,A,6.66688,D,F,15.80349,S
1,B,0.5328,C,B,A,2.19797,D,G,33.36450,G
0,B,0.3199,A,A,C,7.00089,D,B,5.219948,P
0,A,0.0452,B,B,C,6.58581,D,I,1.678222,S
0,A,0.4014,D,C,C,8.95425,D,G,49.72650,S
0,B,0.7313,C,B,A,5.82450,D,B,86.25603,P
1,A,0.8648,A,B,E,9.55339,E,B,85.27386,A
1,B,0.1177,C,A,A,8.80069,D,D,61.36715,P
0,A,0.6646,B,B,A,6.47383,D,D,37.38688,B
1,B,0.1578,C,A,A,5.40156,F,D,90.96903,O
1,B,0.4431,A,B,B,6.73690,A,H,90.97205,I
0,B,0.0798,A,B,C,2.79056,F,B,62.15738,K
1,A,0.6546,A,B,A,2.34788,D,B,92.06868,H
0,A,0.6456,C,A,A,8.95935,B,D,7.056470,T
1,A,0.6599,B,A,B,5.15404,A,E,93.46188,A
1,A,0.5062,C,A,A,4.61087,A,I,79.60743,H
1,B,0.8339,B,B,B,5.19443,E,B,15.50932,L
0,B,0.3080,B,A,A,7.49876,B,A,36.80080,F
0,B,0.8699,A,C,A,4.92538,E,E,91.96546,D
1,B,0.5286,A,A,C,8.09201,C,C,15.80868,G
1,A,0.1661,D,A,D,6.46350,B,D,98.77053,I
0,B,0.5896,A,B,B,7.14474,E,I,1.946787,P
1,B,0.2531,A,C,C,6.42419,C,I,33.25710,B
0,A,0.1598,A,A,A,1.48657,B,H,7.975810,I
0,A,0.7382,A,B,C,0.91349,B,I,9.650688,H
1,A,0.6135,C,C,A,5.22274,C,J,57.57019,S
1,B,0.8305,A,B,A,3.20423,D,B,61.87307,K
0,A,0.7720,A,A,B,7.33046,A,B,72.34167,H
1,B,0.6650,D,B,A,6.07633,C,E,60.43269,D
1,B,0.3156,D,B,C,8.16487,C,D,46.51750,J
0,B,0.1422,B,A,C,5.20555,D,B,36.55954,H
1,A,0.0727,D,A,A,2.91981,D,A,93.88838,C
1,B,0.4694,A,B,C,9.18614,C,C,0.637492,O
1,A,0.3140,A,B,C,0.88578,D,E,91.12834,C
1,A,0.1422,B,B,E,2.29796,D,I,50.68106,G
0,A,0.7639,A,B,B,1.25390,F,E,35.29634,F
0,A,0.3961,A,B,A,4.38709,A,E,26.69135,H
1,B,0.8804,B,A,E,3.28475,C,B,14.32324,M
0,B,0.5684,A,A,E,7.58139,F,H,50.95037,F
0,A,0.9842,A,B,A,2.62793,F,E,82.54029,L
0,B,0.7868,A,B,A,7.91333,D,I,72.56449,A
0,A,0.4850,C,A,A,2.46482,B,E,22.84655,O
0,B,0.1648,A,B,A,8.11161,E,G,75.78435,M
1,B,0.4508,A,C,C,6.69044,B,I,66.63185,T
0,A,0.5071,D,A,A,9.41665,E,B,43.47493,G
1,B,0.0575,A,B,A,3.54588,C,I,57.83947,E
0,B,0.9637,A,B,E,3.22901,B,B,35.80072,E
1,B,0.8971,A,A,E,8.41941,D,F,1.463449,J
1,A,0.7097,A,A,A,4.41883,B,E,84.90592,L
1,B,0.4608,D,B,A,8.62001,F,E,94.34453,R
0,B,0.8680,B,C,E,3.25622,C,A,91.87455,O
1,B,0.5795,A,B,A,8.78707,D,B,88.46065,S
1,B,0.8856,B,B,C,9.15219,B,G,19.69810,D
0,A,0.9193,A,B,A,0.54019,F,H,31.41254,J
0,B,0.5319,B,B,E,2.71248,F,I,73.90571,K
1,B,0.5505,B,A,D,2.70135,C,B,68.38077,T
0,B,0.8467,C,A,A,0.04958,B,B,80.87458,K
1,A,0.6287,B,A,A,3.56618,F,H,10.25196,L
0,B,0.1975,A,B,A,8.90438,D,B,6.030553,D
0,B,0.3475,A,B,C,5.66261,C,B,42.28006,G
1,A,0.0281,B,B,B,3.45257,B,E,38.77229,B
1,A,0.0901,D,B,A,5.31002,D,G,32.47661,M
0,B,0.0176,B,B,A,0.90054,C,F,80.84774,Q
0,B,0.0777,C,B,B,9.44053,C,B,5.153183,N
1,A,0.1441,A,B,D,7.00062,D,I,10.19037,O
0,A,0.5005,B,B,E,5.80054,E,F,59.73261,F
1,A,0.7207,A,A,A,5.28164,D,H,91.79594,M
0,B,0.4460,C,A,A,2.53666,E,E,56.41778,J
0,B,0.1741,A,A,A,7.77273,F,E,88.40241,K
0,B,0.6872,A,B,C,9.32501,B,E,70.43055,E
0,B,0.1533,A,B,A,2.09716,F,G,14.91752,A
0,A,0.6883,C,B,C,9.42879,C,A,70.88887,J
0,B,0.7951,A,B,A,0.75126,F,E,93.77832,M
1,B,0.7306,A,C,A,7.56927,A,I,71.35196,L
0,A,0.8841,B,A,E,2.74514,B,F,65.60176,N
0,A,0.9684,A,A,A,7.83892,C,E,6.675974,B
1,B,0.3839,C,B,A,9.39168,D,I,66.59900,G
1,B,0.9322,C,C,B,9.20127,E,J,9.721718,H
1,B,0.0304,C,B,A,0.92479,A,G,17.33207,L
1,A,0.7953,A,B,B,9.07484,F,B,56.96189,N
0,B,0.9487,B,B,B,5.59160,B,E,42.02268,A
0,B,0.7563,A,B,D,2.09597,E,B,48.50562,R
0,B,0.5979,A,A,A,1.46035,F,I,88.01005,R
0,B,0.7159,D,A,B,1.68458,C,I,57.93008,R
0,A,0.9880,A,B,C,0.29931,F,C,40.37242,P
0,B,0.1381,B,A,A,0.18734,D,B,95.32966,G
1,B,0.0406,C,A,A,5.96971,C,F,35.39478,G
0,B,0.7146,B,C,A,8.82091,D,I,43.70471,K
1,B,0.5391,A,B,B,2.46911,C,E,10.89975,T
1,A,0.7444,D,A,B,8.97294,C,B,23.52520,H
0,A,0.7265,C,A,B,9.85053,E,I,20.98393,P
0,B,0.0882,B,B,D,2.70594,A,H,83.53889,P
1,B,0.9699,D,A,A,6.51819,F,C,40.11418,D
1,B,0.6275,A,B,A,6.23909,C,I,92.27388,S
0,A,0.7780,A,B,B,9.49112,E,C,84.64179,F
1,A,0.8375,A,A,A,2.58061,E,A,23.64003,C
0,B,0.2446,B,B,A,0.16018,B,C,51.91550,L
0,A,0.9518,A,B,A,0.67095,A,E,12.04013,G
0,A,0.5689,A,C,E,3.92211,D,J,55.93065,S
1,B,0.2318,A,A,B,5.55452,D,A,37.06923,E
1,B,0.9002,B,B,A,7.06466,B,B,17.90240,P
1,B,0.9669,D,A,A,8.51236,A,B,33.88522,Q
1,B,0.1334,B,A,A,3.41356,C,C,45.68277,T
0,A,0.6131,B,A,C,1.34099,B,G,60.80326,Q
1,A,0.3491,B,B,C,5.11442,A,J,44.53692,C
1,A,0.6467,A,B,E,3.76233,A,D,46.79259,D
